Job Title,Company,Salary,Experience,Location,Skills,Source
DevOps Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,Thỏa thuận,3 năm,Hà Nội,IT - Phần mềm,TopCV
Project Assistant Intern - Không Yêu Cầu Kinh Nghiệm,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM (AES VIỆT NAM),Thỏa thuận,Không yêu cầu,Unknown,Giáo...,TopCV
Thực Tập Sinh Kinh Doanh,CÔNG TY TNHH CÔNG NGHỆ VIHAT,Thỏa thuận,Không yêu cầu,Unknown,"Không yê..., Nghỉ thứ 7, B2B",TopCV
Giám Đốc Công Nghệ (CTO),CÔNG TY CP KIDS PLAZA,Thỏa thuận,2 năm,Hà Nội,2 năm kinh...,TopCV
DevOps Engineer,CÔNG TY CP KHOA HỌC DỮ LIỆU,Thỏa thuận,3 năm,Hà Nội,IT - Phần mềm,TopCV
Thực Tập Sinh Điều Phối Dự Án IT,CÔNG TY CỔ PHẦN TƯ VẤN DỊCH VỤ ĐÀO TẠO AUM VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,IT - ...,TopCV
Process QA Engineer,VĂN PHÒNG ĐẠI DIỆN STYL SOLUTIONS PTE. LTD. TẠI THÀNH PHỐ HỒ CHÍ MINH,Thỏa thuận,3 năm,Hồ Chí Minh (mới),Nghỉ thứ ...,TopCV
Trưởng Phòng Kinh Doanh B2B,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC GK,Thỏa thuận,1 năm,Hà Nội,"Nghỉ thứ 7, B2B, 1 năm...",TopCV
Graphic Designer Thumbnail,CÔNG TY CỔ PHẦN TRUYỀN THÔNG LATO,Thỏa thuận,1 năm,Hà Nội,1 năm ki...,TopCV
Kỹ Thuật Chatbot AI Automation,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ VIK SOLUTION,Thỏa thuận,Dưới 1 năm,Thanh Hóa,"Kỹ thuật IT, IT - Phần mềm",TopCV
Nhân Viên Graphic Design,CÔNG TY CỔ PHẦN FADO GLOBAL,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Tuổi 25 ...,TopCV
Security Engineer,TRUNG TÂM ỨNG CỨU KHẨN CẤP KHÔNG GIAN MẠNG VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,"An ninh mạng, IT - ...",TopCV
Manual Tester,CHI NHÁNH CÔNG TY CỔ PHẦN PHẦN MỀM QUỐC TẾ 3S HUẾ TẠI ĐÀ NẴNG,Thỏa thuận,1 năm,Đà Nẵng (mới),"1 nă..., Manual Tester, Nghỉ thứ 7, IT - Phần mềm",TopCV
Graphic Designer,CÔNG TY CỔ PHẦN THƯƠNG MẠI THẾ GIỚI DU LỊCH,Thỏa thuận,Không yêu cầu,Unknown,Marketin...,TopCV
Unity Developer,CÔNG TY CỔ PHẦN INFINITY TECHNOLOGIES GLOBAL,Thỏa thuận,2 năm,Hà Nội,"Game Developer, Nghỉ thứ 7",TopCV
2D Animation - Game Mobile,CÔNG TY CỔ PHẦN INFINITY TECHNOLOGIES GLOBAL,Thỏa thuận,1 năm,Hà Nội,"Nghỉ thứ 7, Game Design, Đạ...",TopCV
Thực Tập Sinh,CÔNG TY CỔ PHẦN LUKLAK,Thỏa thuận,Không yêu cầu,Unknown,Không...,TopCV
Kỹ Sư Thiết Kế Phần Cứng Điện Tử,CÔNG TY CỔ PHẦN REAL-TIME ROBOTICS VIỆT NAM,Thỏa thuận,1 năm,Hồ Chí Minh (mới),Điện / ...,TopCV
Kỹ Sư Triển Khai Giải Pháp,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Thỏa thuận,2 năm,Hà Nội & Hồ Chí Minh (mới),"An ninh mạng, IT - Phần mềm",TopCV
Unity Dev (VR/AR),CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,Thỏa thuận,3 năm,Hà Nội,"Nghỉ thứ..., Game, IT - Phần mềm",TopCV
Frontend Developer (React + Blockchain),CÔNG TY TNHH NOVABYTE SOFTWARE,Thỏa thuận,4 năm,Hà Nội,"B2C, 4 năm ki..., Nghỉ thứ 7",TopCV
Họa Sỹ Concept Artist,CÔNG TY CỔ PHẦN PHẦN MỀM DẤU CỘNG,Thỏa thuận,2 năm,Hà Nội,Concept Artist,TopCV
Thực Tập Sinh IT System,CÔNG TY CP CÔNG NGHỆ HQSOFT,Thỏa thuận,Không yêu cầu,Unknown,IT - Phần mềm,TopCV
Chuyên Viên Đảm Bảo Chất Lượng,"Pro
TẬP ĐOÀN FPT",Thỏa thuận,3 năm,Hà Nội,IT - Phần...,TopCV
Java Developer (Bank),CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Thỏa thuận,2 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Nhân Viên Kỹ Thuật,N KID CORP,Thỏa thuận,1 năm,Hải Phòng (mới),"Kỹ thuật IT, Gam...",TopCV
Odoo Developer (Leader),CÔNG TY CP PHẦN MỀM MOR,Thỏa thuận,3 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Thực Tập Sinh Tuyển Dụng,CÔNG TY CP SÁNG TẠO TRẺ VIỆT NAM MIICHISOFT,Thỏa thuận,Không yêu cầu,Unknown,IT - ...,TopCV
Nhân Viên Tư Vấn Giải Pháp Phần Mềm (B2B),CÔNG TY CỔ PHẦN 1OFFICE,Thỏa thuận,Không yêu cầu,Unknown,"Telesales, Direct Sales",TopCV
Intern Android (Kotlin + Jetpack Compose),CÔNG TY CỔ PHẦN CÔNG NGHỆ IZI SOFTWARE,Thỏa thuận,Dưới 1 năm,Đà Nẵng (mới),Nghỉ thứ 7,TopCV
Nhân Viên Thiết Kế,CÔNG TY TNHH ZENTECH,Thỏa thuận,1 năm,Hà Nội,Marketin...,TopCV
Chuyên Viên Hệ Thống Chuỗi Bán Lẻ,"Pro
TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM",Thỏa thuận,1 năm,Hà Nội,,TopCV
Trưởng Phòng Kinh Doanh (Giải Pháp Số Công Nghệ),CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ GIẢI PHÁP SỐ VIỆT NAM,Thỏa thuận,3 năm,Hà Nội,"B2C, Vi..., B2B, IT - Phần mềm",TopCV
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN TẬP ĐOÀN TỔ CHỨC TRIỂN LÃM QUỐC TẾ XÂY DỰNG VIETBUILD,Thỏa thuận,5 năm,Hồ Chí Minh (mới),Marketin...,TopCV
Nhân Viên Kinh Doanh Phần Mềm (Ko YC Kinh Nghiệm),CÔNG TY TNHH CÔNG NGHỆ SUPA,Thỏa thuận,Không yêu cầu,Unknown,"IT - P..., Direct Sales, B2B",TopCV
Junior Account Manager - Dự Án Chính Phủ,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Thỏa thuận,1 năm,Hà Nội,B2B,TopCV
Frontend Developer,"Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,5 năm,Hà Nội,"Ngân hàng, IT - Phần mềm",TopCV
Senior Front-End Developer,"Pro
CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT",Thỏa thuận,4 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV
Java Developer,"Pro
CÔNG TY CP KINH DOANH F88",Thỏa thuận,3 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Project Manager,BSS GROUP,Thỏa thuận,1 năm,Hà Nội,Nghỉ...,TopCV
Java Fullstack Developer,"Pro
CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT",Thỏa thuận,4 năm,Hồ Chí Minh (mới),"4 năm kinh ..., Nghỉ thứ 7",TopCV
Thực Tập Sinh .NET,CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,Thỏa thuận,Không yêu cầu,Unknown,,TopCV
Product Owner (Scrum/Agile),CELLPHONES,Thỏa thuận,2 năm,Hồ Chí Minh (mới),IT - Phần m...,TopCV
Thực Tập Sinh Thiết Kế,CÔNG TY CỔ PHẦN GIÁO DỤC & ĐÀO TẠO IMAP VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,,TopCV
Chuyên Viên Thiết Kế - Graphic Designer / Thu Nhập Đến 18 Triệu,CÔNG TY CỔ PHẦN DỊCH VỤ BẤT ĐỘNG SẢN DANH KHÔI,18 Triệu,2 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV
Chuyên Viên Quản Trị Hệ Thống (System),"Pro
NGÂN HÀNG TMCP VIỆT Á - VIETABANK",Thỏa thuận,3 năm,Hồ Chí Minh (mới),,TopCV
2D Artist,CÔNG TY TNHH PUZZLE STUDIO,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Concept Artist, Nghỉ thứ 7",TopCV
Fullstack Developer (AI-Native),CÔNG TY TNHH CÔNG NGHỆ ZIMAW,Thỏa thuận,3 năm,Đà Nẵng (mới),"Nghỉ thứ..., IT - Phần mềm",TopCV
Chuyên Viên Tái Ký (12-15M) - Tân Bình/Data Nóng/ Được Đào Tạo Bài Bản,CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,12 - 15 Triệu,Dưới 1 năm,Hồ Chí Minh (mới),"B2C, Telesales, Có hỗ trợ...",TopCV
Kỹ Sư DevOps,CÔNG TY CỔ PHẦN VIỄN THÔNG ASIM,Thỏa thuận,2 năm,Hà Nội,Nghỉ thứ 7,TopCV
Mobile Dev (Swift/Kotlin) – Banking,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,3 năm,Hà Nội,"3..., Nghỉ thứ 7, IT - Phần mềm",TopCV
Middle Frontend Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,Thỏa thuận,2 năm,Hà Nội,"Nghỉ thứ ..., IT - Phần mềm",TopCV
Frontend Developer (Angular) – Banking Project,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,2 năm,Hà Nội,"Nghỉ thứ ..., IT - Phần mềm",TopCV
GRC Engineer,CÔNG TY CỔ PHẦN CON CƯNG,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"I..., IT - Phần mềm",TopCV
Nhân Viên Media Executive (Chuyên Edit Video),CÔNG TY TRÁCH NHIỆM HỮU HẠN VK SOHO OFFICES,Thỏa thuận,1 năm,Đà Nẵng (mới),Thiết kế...,TopCV
Thực Tập Sinh IT,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THINK SMART,Thỏa thuận,Không yêu cầu,Unknown,IT - ...,TopCV
Chuyên Viên Digital Forensic Incident Response,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,"An ninh mạng, Ng...",TopCV
Angular Developer (Bank),CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,3 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Middle 2D Artist,APERO TECHNOLOGIES GROUP,Thỏa thuận,1 năm,Hà Nội,"Concept Artist, Nghỉ thứ 7",TopCV
Nhân Viên Nhập Liệu Tiếng Anh Và Tiếng Nhật,CÔNG TY CỔ PHẦN ALTIUS LINK VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,Giáo dục...,TopCV
Thực Tập Sinh Kiểm Thử,CÔNG TY CỔ PHẦN LIFETEX,Thỏa thuận,Không yêu cầu,Unknown,,TopCV
Kỹ Sư Tích Hợp Hệ Thống IOT Và Lập Trình Nhúng,CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ THIẾT BỊ VHB VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,,TopCV
2D Artist Game,CÔNG TY CỔ PHẦN PANTHERA,Thỏa thuận,2 năm,Hà Nội,"Concept Artist, Nghỉ thứ 7",TopCV
Chuyên Viên Phân Tích Nghiệp Vụ ODOO,"Pro
CÔNG TY CỔ PHẦN TẬP ĐOÀN KAROFI",Thỏa thuận,3 năm,Hà Nội,IT...,TopCV
Chuyên Viên Vận Hành Hệ Thống SAP,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU BẾN TRE,Thỏa thuận,3 năm,Hồ Chí Minh (mới),"IT Consultant, Nghỉ thứ 7, Tuổi..., IT - Phần mềm",TopCV
Devops Engineer,"Pro
VIETTEL IDC",Thỏa thuận,3 năm,Hà Nội,,TopCV
Automation Test,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Thỏa thuận,1 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Product Owner,CÔNG TY TNHH CÔNG NGHỆ VIKINGS,Thỏa thuận,2 năm,Hồ Chí Minh (mới),IT - Phần m...,TopCV
Project Manager,CÔNG TY CỔ PHẦN MỸ PHẨM QUỐC TẾ THÙY DUNG,Thỏa thuận,3 năm,Hà Nội,"Scrum Master, 3 năm..., Nghỉ thứ 7, IT - Phần mềm",TopCV
Fresher Ads Monetization (Mobile App),UMAXSOFT JOINT STOCK COMPANY,Thỏa thuận,Dưới 1 năm,Hà Nội,IT...,TopCV
Business Development Intern - International Market,CÔNG TY CỔ PHẦN GEM,Thỏa thuận,Không yêu cầu,Unknown,"Thươn..., B2B, IT - Phần mềm",TopCV
Thực Tập Sinh Kinh Doanh Website Phần Mềm,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM DUDI,Thỏa thuận,Không yêu cầu,Unknown,"B2C, Telesales, IT - P..., B2B",TopCV
Thực Tập Sinh Kinh Doanh,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NHIÊN HỒNG PHÁT,Thỏa thuận,Không yêu cầu,Unknown,"B2C, Không..., Nghỉ thứ 7, B2B",TopCV
Game Designer - Nhận Việc Sau Tết,EZTECH & CDT GAMES STUDIO,Thỏa thuận,1 năm,Hà Nội,"Game, Nghỉ thứ 7, Game Design",TopCV
Nhân Viên Kinh Doanh (Sales Associate),CÔNG TY CỔ PHẦN TẬP ĐOÀN HVN,Thỏa thuận,Không yêu cầu,Unknown,"Online Sales, Telesa...",TopCV
Freelancer Bridge System Engineer (BrSE),CÔNG TY CỔ PHẦN CÔNG NGHỆ AMELA VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,"Nghỉ thứ ..., IT - Phần mềm",TopCV
Game Designer Fresher,EZTECH & CDT GAMES STUDIO,Thỏa thuận,Dưới 1 năm,Hà Nội,"Game, Nghỉ thứ 7, Game Design",TopCV
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN TẬP ĐOÀN BELL VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,Dưới 1 n...,TopCV
Chuyên Viên Thiết Kế Đồ Họa,CÔNG TY CỔ PHẦN BIBOMART TM,Thỏa thuận,2 năm,Hà Nội,Bán lẻ -...,TopCV
Senior Backend Developer (Java) - TA172,"Pro
NGÂN HÀNG TMCP VIỆT NAM THỊNH VƯỢNG (VPBANK)",Thỏa thuận,4 năm,Hà Nội,"4 năm kinh..., IT - Phần mềm",TopCV
"Senior Business Analyst (RPA, AI, GenAI) - Hà Nội - TA174","Pro
NGÂN HÀNG TMCP VIỆT NAM THỊNH VƯỢNG (VPBANK)",Thỏa thuận,2 năm,Hà Nội,2 ...,TopCV
DevSecOps Engineer,FPT SOFTWARE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Nghỉ thứ 7, 2 ..., IT - Phần mềm",TopCV
Giảng Viên IT (Dạy Fintech),"Pro
PHÂN HIỆU TRƯỜNG ĐẠI HỌC FPT TẠI THÀNH PHỐ HỒ CHÍ MINH",Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Tài chín..., IT - Phần mềm",TopCV
Lập Trình Viên Quản Trị Hệ Thống (Python/Java),CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Thỏa thuận,3 năm,Hà Nội,"3 năm kinh..., IT - Phần mềm",TopCV
Project Manager,"Pro
CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT",Thỏa thuận,2 năm,Hồ Chí Minh (mới) & Hà Nội,"IT - Phần..., IT - Phần mềm",TopCV
Chuyên Viên IOT (IOT Platform & Digital Twin),TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM,Thỏa thuận,3 năm,Hà Nội,,TopCV
Division Leader - Thiết Kế Bảng Kế,"Pro
CÔNG TY TNHH AEON VIỆT NAM",Thỏa thuận,3 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV
Fullstack Developer (Middle),CÔNG TY CỔ PHẦN CARMALL TYRE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Thương m..., IT - Phần mềm",TopCV
Game Designer,JOYBIT,Thỏa thuận,Không yêu cầu,Unknown,"Game, Game Design, IT - Phần mềm",TopCV
Project Manager,CÔNG TY TNHH ĐẦU TƯ TẬP ĐOÀN MẶT TRỜI,Thỏa thuận,5 năm,Hà Nội,"5 năm kin..., IT - Phần mềm",TopCV
Nhân Viên Vận Hành Hạ Tầng IT,CÔNG TY CỔ PHẦN SOCIAL ELITE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV
Senior Technical Operations Executive,CÔNG TY CỔ PHẦN SOCIAL ELITE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV
Nhân Viên Kinh Doanh Phần Mềm Nhân Sự Tiền Lương,CÔNG TY CỔ PHẦN GIẢI PHÁP FIRST TRUST VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,"Telesales, IT - Phần..., B2B",TopCV
Thực Tập Sinh Lập Trình Nhúng,CÔNG TY TNHH ĐIỆN TỬ MAKIPOS,Thỏa thuận,Không yêu cầu,Unknown,Viễn th...,TopCV
WordPress Developer,CÔNG TY TNHH CÔNG NGHỆ SMO,Thỏa thuận,1 năm,Nghệ An,"Từ 23 tuổ..., IT - Phần mềm",TopCV
Senior QC (Automation),"Pro
CÔNG TY CỔ PHẦN VÀNG BẠC ĐÁ QUÝ PHÚ NHUẬN - PNJ",Thỏa thuận,4 năm,Hồ Chí Minh (mới),IT ...,TopCV
Talent Developer (Fullstack),"Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,Nghỉ thứ 7,TopCV
Solution Architect,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,5 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV
Technical Leader,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,5 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV
UI/UX Designer,CÔNG TY TNHH EMBERMAX,Thỏa thuận,3 năm,Hà Nội,"Đại Học trở..., UI/UX Design",TopCV
UIUX Designer,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Đ..., Nghỉ thứ 7, UI/UX Design",TopCV
Data Engineer,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,1 năm,Hà Nội,"Data Engineer, Nghỉ thứ 7",TopCV
UI/UX Designer,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Thỏa thuận,2 năm,Hà Nội,"Đ..., Nghỉ thứ 7, UI/UX Design",TopCV
Mid-Level AI-Powered Cross-Platform Engineer,CÔNG TY CỔ PHẦN WORK FLOW,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV
Chuyên Viên Tư Vấn Giải Pháp ERP (Sales B2B DỰ ÁN),CÔNG TY CỔ PHẦN CÔNG NGHỆ SANDBOXVN,Thỏa thuận,Dưới 1 năm,Hà Nội,"Online Sa..., Direct Sales",TopCV
IT Bridge Engineer (BrSE/PM/Japanese),"TEQNOLOGICAL ASIA CO., LTD",Thỏa thuận,1 năm,Hồ Chí Minh (mới),"1 năm kin..., IT - Phần mềm",TopCV
Nhân Viên IT Helpdesk,CÔNG TY TNHH ADC,Thỏa thuận,1 năm,Cần Thơ (mới),,TopCV
"SENIOR FULLSTACK DEVELOPER (React.Js, Dotnet)",CÔNG TY TNHH MTV OUTSOURCE SOLUTIONS,Thỏa thuận,4 năm,Hồ Chí Minh (mới),"Tài chính, N..., IT - Phần mềm",TopCV
Data Management,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,5 năm,Hồ Chí Minh (mới),"Data Engineer, Nghỉ thứ 7",TopCV
Kĩ Sư IOT (Fulltime),CÔNG TY TNHH BK EDU,Thỏa thuận,Không yêu cầu,Unknown,"Ngh..., IT - Phần mềm",TopCV
"Intern Front-End (ReactJS, Angular)","Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,"Công nghệ ..., IT - Phần mềm",TopCV
Global Sales Development Intern,"Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,"Tiếng Anh G..., Nghỉ thứ 7",TopCV
Trưởng Nhóm Kiểm Thử Phần Mềm,CÔNG TY CỔ PHẦN TẬP ĐOÀN G,Thỏa thuận,Trên 5 năm,Hà Nội,"Trên 5..., QA Engineer, Nghỉ thứ 7, IT - Phần mềm",TopCV
Kỹ Sư Lập Trình Nhúng (Phòng R&D),CÔNG TY CỔ PHẦN CÔNG NGHỆ TEKSEA,Thỏa thuận,2 năm,Hà Nội,IT - Ph...,TopCV
Thực Tập Sinh NodeJS,"Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,Nghỉ thứ 7,TopCV
Network Operation Engineer,CÔNG TY TNHH LG CNS VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,Viễn thông,TopCV
Lập Trình Viên PHP,CÔNG TY TNHH EMBERMAX,Thỏa thuận,3 năm,Hà Nội,Đại Họ...,TopCV
Lập Trình Website Dịch Vụ Da Liễu,AURA MEDICAL PREMIUM COMPANY LIMITED,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Tuổi 20 - 35, SEO, IT - Phần mềm",TopCV
Chuyên Viên Ứng Dụng AI & CNTT Trong Kinh Doanh,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN FUTALAND,Thỏa thuận,4 năm,Đà Nẵng (mới),IT - Phần ...,TopCV
Business Development Intern,CÔNG TY CỔ PHẦN TOPCV VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,"Telesales, Direct Sales",TopCV
Angular Developer (Ưu Tiên Có Kinh Nghiệm Bank),CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,3 năm,Hà Nội,Nghỉ thứ 7,TopCV
Cán Bộ Vận Hành Hạ Tầng Mạng FTTH,"Pro
CÔNG TY CỔ PHẦN VIỄN THÔNG FPT",Thỏa thuận,1 năm,Hà Nội,"IT Consultant, Nghỉ thứ 7",TopCV
Nhân Viên Product Owner,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG QSOFT,Thỏa thuận,1 năm,Hà Nội,IT - Phần m...,TopCV
Intern Android Developer,CTY TNHH THUNDERSOFT VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Chuyên Viên Threat Intelligence,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,"An ninh mạng, Ng...",TopCV
Product Owner,CÔNG TY CỔ PHẦN TẬP ĐOÀN MEEY LAND,Thỏa thuận,3 năm,Hà Nội,"3..., Nghỉ thứ 7",TopCV
Product Manager (ECommerce),OPENCOMMERCE GROUP,Thỏa thuận,1 năm,Hà Nội,IT - Phần m...,TopCV
Fullstack Developer (Java/ReactJS),CÔNG TY TNHH GIẢI PHÁP PHÂN TÍCH DỮ LIỆU INSIGHT DATA,Thỏa thuận,2 năm,Hà Nội,"2 năm kinh..., IT - Phần mềm",TopCV
"AI Engineer (Python, Microservices, Docker)","Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,5 năm,Hà Nội,"AI Engineer, Ngân hàng, 5 năm k..., IT - Phần mềm",TopCV
Security Engineer (Blue Team),CÔNG TY TNHH EQUIX TECHNOLOGIES,Thỏa thuận,4 năm,Hà Nội,"Nghỉ thứ 7, 4 năm k...",TopCV
3D Game Artist,CÔNG TY TNHH CÔNG NGHỆ GTA5VN,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Game, Concept Artist, Tuổi 18 -..., IT - Phần mềm",TopCV
NodeJS Developer (Lập Trình Viên Nodejs),VIETTEL SOFTWARE,Thỏa thuận,1 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV
Data Platform Operation,"Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,3 năm,Hà Nội,"Data Engineer, Ngân hàng, Nghỉ ..., IT - Phần mềm",TopCV
IT Service/Helpdesk,"Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,2 năm,Hà Nội & Hồ Chí Minh (mới),,TopCV
Chuyên Gia Sản Phẩm,CÔNG TY TNHH SWEDEN AUTO,Thỏa thuận,3 năm,Hồ Chí Minh (mới),Công nghệ k...,TopCV
Backend Developer,NGÂN HÀNG TM TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG,Thỏa thuận,5 năm,Hà Nội,"Điện toán ..., IT - Phần mềm",TopCV
IT Helpdesk ( Có Xe Đưa Đón ),CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Thỏa thuận,1 năm,Hưng Yên (mới),,TopCV
DevOps Engineer,CÔNG TY CỔ PHẦN TQC SOLUTION,Thỏa thuận,2 năm,Hà Nội,IT - Phần mềm,TopCV
Reactjs Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,4 năm,Hà Nội,Nghỉ thứ 7,TopCV
Project Manager,"Pro
VIETTEL IDC",Thỏa thuận,3 năm,Hồ Chí Minh (mới),,TopCV
Chuyên Viên HR Tổng Hợp (Mạnh Tuyển Dụng),CÔNG TY CỔ PHẦN HOUSENOW,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"B2C, Nhân sự, B2B, IT - Phầ...",TopCV
Freelancer 2D,F.O.W COMPANY LIMITED,Thỏa thuận,Dưới 1 năm,Hồ Chí Minh (mới),"Game, Mark...",TopCV
Thực Tập Sinh Quản Lý Chất Lượng (PQA),"Pro
CÔNG TY CP CHỨNG KHOÁN SSI",Thỏa thuận,Không yêu cầu,Unknown,Chứng kho...,TopCV
Data Scientist,"Pro
CÔNG TY CP GIẢI PHÁP THANH TOÁN VIỆT NAM (VNPAY)",Thỏa thuận,1 năm,Hà Nội,"Data Scientist, Nghỉ thứ 7",TopCV
Data Analyst,CÔNG TY TNHH KRIK VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,"Data Analyst, Cao...",TopCV
It Manager,"Pro
CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ THĂNG LONG",Thỏa thuận,Trên 5 năm,Hà Nội,Chứng khoán,TopCV
