Job Title,Company,Salary,Experience,Location,Skills,Source,Location_Clean_Fixed
Chuyên Viên Graphic Designer,CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ VIỆT LONG,Thỏa thuận,1 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Nhân Viên Kinh Doanh Phần Mềm,CÔNG TY CỔ PHẦN BVOTE VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,"Telesales, Direct Sales",TopCV,Ha Noi
It Helpdesk Executive,CÔNG TY TNHH NOVABYTE SOFTWARE,Thỏa thuận,Trên 5 năm,Hà Nội,"B2C, Trên 5 n..., Nghỉ thứ 7",TopCV,Ha Noi
C# Developer,CÔNG TY TNHH NOVABYTE SOFTWARE,Thỏa thuận,5 năm,Hà Nội,"B2C, 5 năm ki..., Nghỉ thứ 7",TopCV,Ha Noi
Nhân Viên Phát Triển Kinh Doanh (B2B),CHI NHÁNH CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Telesales, Direct Sales",TopCV,Ho Chi Minh
Database Administrator,CÔNG TY TNHH NOVABYTE SOFTWARE,Thỏa thuận,3 năm,Hà Nội,"B2C, Nghỉ thứ 7, 3 năm ki...",TopCV,Ha Noi
Kỹ Sư Cầu Nối (BrSE) - Khách Hàng Nhật,CÔNG TY CỔ PHẦN GMO-Z.COM RUNSYSTEM,Thỏa thuận,2 năm,Nhật Bản,"Nghỉ thứ ..., IT - Phần mềm",TopCV,Nhật Bản
Trưởng Phòng Kinh Doanh,CÔNG TY CỔ PHẦN CÔNG NGHỆ V9,Thỏa thuận,1 năm,Hà Nội,"Có hỗ ..., Direct Sales, B2B",TopCV,Ha Noi
Nhân Viên Thiết Kế (Designer),CÔNG TY TNHH ĐẦU TƯ VÀ DỊCH VỤ HUM VIỆT NAM,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV,Ho Chi Minh
Nhân Viên Thiết Kế Bao Bì Carton,CÔNG TY TNHH BAO BÌ MINH PHÚC,Thỏa thuận,1 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV,Ho Chi Minh
Kỹ Sư Điện - Tự Động Hóa,"Pro
CÔNG TY CỔ PHẦN TẬP ĐOÀN CƠ KHÍ CÔNG NGHỆ CAO SIBA",Thỏa thuận,3 năm,Hồ Chí Minh (mới),"Tuổi ..., Nghỉ thứ 7",TopCV,Ho Chi Minh
Business Data Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,3 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Chuyên Viên Kinh Doanh Giải Pháp Công Nghệ,CÔNG TY CỔ PHẦN CÔNG NGHỆ CÙNG CHAT,Thỏa thuận,Dưới 1 năm,Hà Nội,"Telesales, Direct Sales",TopCV,Ha Noi
PQA (Process Quality Assurance) ENG,"TECHVIFY SOFTWARE., JSC",Thỏa thuận,3 năm,Hà Nội,IT - Phần...,TopCV,Ha Noi
Nhân Viên Thiết Kế,CÔNG TY TNHH TRỰC TUYẾN OHI,Thỏa thuận,Không yêu cầu,Unknown,Không yê...,TopCV,Unknown
Delivery Lead/ Tech Lead,CÔNG TY TNHH NOVABYTE SOFTWARE,Thỏa thuận,Trên 5 năm,Hà Nội,"B2C, Trên 5 n..., Nghỉ thứ 7",TopCV,Ha Noi
Nhân Viên Product Thiết Bị Y Tế,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ANH BẮC,Thỏa thuận,1 năm,Hà Nội,Y tế / Dược...,TopCV,Ha Noi
Graphic Designer,CÔNG TY CỔ PHẦN CÔNG NGHỆ LOOGIX,Thỏa thuận,2 năm,Hà Nội,Nghỉ thứ...,TopCV,Ha Noi
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN DỊCH VỤ LỮ HÀNH ĐẠI DƯƠNG,Thỏa thuận,1 năm,Hà Nội,Mỹ thuật...,TopCV,Ha Noi
Kỹ Thuật Viên Lập Trình Kiêm Vận Hành Máy CNC,CÔNG TY CP TẬP ĐOÀN KỸ THUẬT VÀ CÔNG NGHIỆP VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,S...,TopCV,Ha Noi
Middle Software,MINDX TECHNOLOGY SCHOOL,Thỏa thuận,2 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Intern/Fresher Software,MINDX TECHNOLOGY SCHOOL,Thỏa thuận,1 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Chuyên Viên Tư Vấn Website,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Thỏa thuận,Không yêu cầu,Unknown,Telesale...,TopCV,Unknown
Nhân Viên Văn Phòng Tư Vấn Khách Hàng,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Thỏa thuận,Không yêu cầu,Unknown,"Telesales, Direct Sales",TopCV,Unknown
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN KEO DÁN ĐỨC ANH,Thỏa thuận,2 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Lua Developer,CÔNG TY CỔ PHẦN EPICGOLD,Thỏa thuận,2 năm,Hà Nội,"Nghỉ thứ 7, 2 ...",TopCV,Ha Noi
Presales Consultant,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,"IT Consultant, Nghỉ thứ 7",TopCV,Ha Noi
Nhân Viên Tư Vấn Phần Mềm Marketing,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Thỏa thuận,Không yêu cầu,Unknown,"Online Sa..., Direct Sales",TopCV,Unknown
Nhân Viên Kinh Doanh Phần Mềm Marketing,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Thỏa thuận,Không yêu cầu,Unknown,"Online Sales, Direct Sa...",TopCV,Unknown
Nhân Viên Tư Vấn Triển Khai Phần Mềm,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Thỏa thuận,Không yêu cầu,Unknown,"Online..., Direct Sales",TopCV,Unknown
Account Manager (IT Outsourcing),VIETTEL SOFTWARE,Thỏa thuận,2 năm,Hà Nội,"Ng..., B2B, IT - Phần mềm",TopCV,Ha Noi
Nhân Viên Thiết Kế Mẫu Áo Đồng Phục,CÔNG TY TNHH ĐỒNG PHỤC GAOHOUSE,Thỏa thuận,1 năm,Hà Nội,Tuổi 20 ...,TopCV,Ha Noi
"Kỹ Sư Lập Trình PLC, Robot (Thiết Kế Điện, Robot)",CÔNG TY CỔ PHẦN RTC TECHNOLOGY VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,,TopCV,Unknown
Nhân Viên Lập Trình Máy Phay CNC,CÔNG TY CỔ PHẦN CÔNG NGHIỆP PHỤ TRỢ BBS VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,Sản xuất,TopCV,Ha Noi
Nhân Viên Thiết Kế Đồ Họa (GRAPHIC DESIGNER),CÔNG TY TNHH TẬP ĐOÀN PHÚ HỒ GIA,Thỏa thuận,2 năm,Hà Nội,2 năm ki...,TopCV,Ha Noi
Chuyên Viên Thiết Kế ( 1 Năm Kinh Nghiệm ),CÔNG TY TNHH GIÁO DỤC THE DRAGON,Thỏa thuận,1 năm,Hồ Chí Minh (mới),Từ 24 tu...,TopCV,Ho Chi Minh
IOS Engineer,CÔNG TY TNHH EVERFIT TECHNOLOGIES VIỆT NAM,Thỏa thuận,3 năm,Đà Nẵng (mới),"3..., Nghỉ thứ 7, IT - Phần mềm",TopCV,Da Nang
Nhân Viên Kỹ Thuật Sửa Chữa Máy Tính - Máy In,CÔNG TY TNHH ĐẦU TƯ CÔNG NGHỆ HOÀNG HÀ,Thỏa thuận,1 năm,Hà Nội,B2B,TopCV,Ha Noi
Chuyên Viên Thiết Kế Đồ Họa,CÔNG TY TNHH LD EVENTS,Thỏa thuận,1 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV,Ho Chi Minh
Nhân Viên Phát Triển Phần Mềm FE,CÔNG TY CỔ PHẦN GIAO THÔNG SỐ VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,"1 n..., Nghỉ thứ 7, Tuổi 22 - 35",TopCV,Ha Noi
Chuyên Viên Thiết Kế/Designer,CÔNG TY CỔ PHẦN VH EDTECH,Thỏa thuận,2 năm,Hà Nội,Giáo dục...,TopCV,Ha Noi
DTP Designer – Biết Tiếng Nhật,CÔNG TY TNHH VACS VIỆT NAM,Thỏa thuận,2 năm,Đà Nẵng (mới),Illustration,TopCV,Da Nang
Nhân Viên Kỹ Thuật,CÔNG TY TNHH THƯƠNG MẠI KATA VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,,TopCV,Ha Noi
Senior Front End Developer (Reactjs/English/Spfx),CÔNG TY TNHH BMBSOFT VIỆT NAM,Thỏa thuận,5 năm,Hà Nội,"Nghỉ thứ ..., IT - Phần mềm",TopCV,Ha Noi
Kỹ Sư Quản Trị Hệ Thống (Network/System),"Pro
CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HTI",Thỏa thuận,2 năm,Hà Nội,Kỹ sư hệ thống,TopCV,Ha Noi
Account Manager,CÔNG TY CỔ PHẦN TẬP ĐOÀN G,Thỏa thuận,3 năm,Hà Nội,"Online Sa..., Direct Sales",TopCV,Ha Noi
Devsecops,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,3 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
BUSINESS DEVELOPMENT EXECUTIVE (B2B SaaS),CÔNG TY TNHH VUASOFT,Thỏa thuận,Dưới 1 năm,Hà Nội,"Online Sales, Telesales",TopCV,Ha Noi
IT Manager,FPT SMART CLOUD (FCI),Thỏa thuận,5 năm,Hà Nội,"Kỹ thuật IT, IT - Phần mềm",TopCV,Ha Noi
Graphic Designer (Branding),CÔNG TY TNHH THƯƠNG MẠI XUẤT KHẨU DLS,Thỏa thuận,2 năm,Hà Nội,Nghỉ thứ...,TopCV,Ha Noi
Devsecops Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,3 năm,Hà Nội,,TopCV,Ha Noi
Chuyên Viên Design,CÔNG TY TNHH VẬN TẢI VƯƠNG KHANG LINH,Thỏa thuận,1 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Account Management,CÔNG TY CỔ PHẦN GIẢI PHÁP PHẦN MỀM BIPLUS VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,"2 năm ki..., Nghỉ thứ 7, B2B",TopCV,Ha Noi
Trưởng Phòng Hạ Tầng,TẬP ĐOÀN TÂN Á ĐẠI THÀNH,Thỏa thuận,5 năm,Hà Nội,IT - ...,TopCV,Ha Noi
Global Graphic Designer,CÔNG TY CỔ PHẦN SMARTSCORE VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Head Of Engineering (Relocation Package Provided),CÔNG TY TNHH EVERFIT TECHNOLOGIES VIỆT NAM,Thỏa thuận,Trên 5 năm,Đà Nẵng (mới),"Nghỉ thứ..., IT - Phần mềm",TopCV,Da Nang
Technical Lead – Backend & Infrastructure,CÔNG TY TNHH EVERFIT TECHNOLOGIES VIỆT NAM,Thỏa thuận,Trên 5 năm,Đà Nẵng (mới),"T..., Nghỉ thứ 7, IT - Phần mềm",TopCV,Da Nang
Nhân Viên Phát Triển Kinh Doanh IT,CÔNG TY CỔ PHẦN CÔNG NGHỆ & GIẢI PHÁP PHẦN MỀM BAMBOO,Thỏa thuận,2 năm,Hà Nội,"Online Sales, IT ..., B2B, B2C",TopCV,Ha Noi
Nhân Viên Kinh Doanh - Phát Triển Thị Trường,CÔNG TY CỔ PHẦN CÔNG NGHỆ VCS VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,B2B,TopCV,Ha Noi
UI/UX Design,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,3 năm,Hà Nội,"IT - Phần mềm, 3 năm..., Nghỉ thứ 7, UI/UX Design",TopCV,Ha Noi
Senior Data Engineer,CÔNG TY TNHH EVERFIT TECHNOLOGIES VIỆT NAM,Thỏa thuận,4 năm,Đà Nẵng (mới),"Data Engineer, 4 nă..., Nghỉ thứ 7, IT - Phần mềm",TopCV,Da Nang
QA Automation Lead,CÔNG TY TNHH EVERFIT TECHNOLOGIES VIỆT NAM,Thỏa thuận,5 năm,Đà Nẵng (mới),Nghỉ thứ 7,TopCV,Da Nang
Chuyên Viên Thiết Kế Ngành Bất Động Sản,CÔNG TY CỔ PHẦN TẬP ĐOÀN PHÁT TRIỂN BẤT ĐỘNG SẢN SSM GROUP,Thỏa thuận,1 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Nhân Viên Thiết Kế (Graphic Designer),CHI NHÁNH CÔNG TY TNHH TOÀN CẦU DỊCH VỤ TẠI LÂM ĐỒNG,Thỏa thuận,4 năm,Hồ Chí Minh (mới),4 năm ki...,TopCV,Ho Chi Minh
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN GIÁO DỤC QUỐC TẾ EDUGO,Thỏa thuận,Dưới 1 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Chuyên Viên Thiết Kế,CÔNG TY TNHH NƯỚC GIẢI KHÁT CÀ PHÊ LEKOFE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),2 nă...,TopCV,Ho Chi Minh
Designer,HỘ KINH DOANH LAMME 1993,Thỏa thuận,2 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Business Analyst / Chuyên Viên Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Thỏa thuận,4 năm,Hà Nội,IT...,TopCV,Ha Noi
Senior Developer FullStack (Nâng Cấp Hệ Thống Web),CÔNG TY CỔ PHẦN ĐẦU TƯ HBR HOLDINGS,Thỏa thuận,3 năm,Hà Nội,,TopCV,Ha Noi
Performance Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,2 năm,Hà Nội,IT ...,TopCV,Ha Noi
Intern Graphic Designer,CÔNG TY CỔ PHẦN ĐẦU TƯ PNC GROUP,Thỏa thuận,Không yêu cầu,Unknown,Nghỉ thứ...,TopCV,Unknown
Art Manager (Event Agency),CHOO COMMUNICATION JSC,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Phát tha...,TopCV,Ho Chi Minh
Nhân Viên Kinh Doanh,CÔNG TY CỔ PHÂN THƯƠNG MẠI AN VIỆT THỊNH,Thỏa thuận,Không yêu cầu,Unknown,Direct S...,TopCV,Unknown
Trưởng Nhóm Solution Architect (AI Domain),CÔNG TY CỔ PHẦN CMC OPENAI,Thỏa thuận,5 năm,Hà Nội,"Điện toán..., IT - Phần mềm",TopCV,Ha Noi
Animator,CÔNG TY CỔ PHẦN GAPU,Thỏa thuận,1 năm,Hà Nội,"Game, Cao...",TopCV,Ha Noi
Chuyên Viên IT & Đào Tạo,CÔNG TY CỔ PHẦN SƠN MT,Thỏa thuận,2 năm,Hà Nội,"2 năm kinh..., IT - Phần mềm",TopCV,Ha Noi
Nhân Viên Kỹ Thuật CNC,CÔNG TY TNHH THƯƠNG MẠI KATA VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,,TopCV,Ha Noi
Chuyên Viên Thiết Kế - (Ngành Bất Động Sản),CÔNG TY TNHH WHISKYCOGNAC,Thỏa thuận,3 năm,Hồ Chí Minh (mới),Marketin...,TopCV,Ho Chi Minh
Chuyên Viên Thiết Kế Đồ Họa,CÔNG TY CỔ PHẦN NBK TÂY HỒ,Thỏa thuận,3 năm,Hà Nội,Mỹ thuật...,TopCV,Ha Noi
Nhân Viên Thiết Kế Hình Ảnh,CÔNG TY TNHH WHITESTAR BEAUTY,Thỏa thuận,Dưới 1 năm,Hồ Chí Minh (mới),Dưới 1 n...,TopCV,Ho Chi Minh
Thực Tập Sinh 3D Animation,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ CÔNG NGHỆ ENJOHUB,Thỏa thuận,Không yêu cầu,Unknown,Mỹ ...,TopCV,Unknown
Chuyên Viên Graphic Designer,CÔNG TY CỔ PHẦN TRUNG THỰC LAND,Thỏa thuận,1 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Motion Video Editor (SaaS Product),CÔNG TY TNHH GEMCOMMERCE,Thỏa thuận,2 năm,Hà Nội,IT - Phầ...,TopCV,Ha Noi
Kỹ Sư Mạng,CÔNG TY TNHH CÔNG NGHỆ TRUYỀN THÔNG- TRUYỀN HÌNH,Thỏa thuận,4 năm,Hà Nội,,TopCV,Ha Noi
Product Designer Lead,CÔNG TY TNHH GEMCOMMERCE,Thỏa thuận,3 năm,Hà Nội,"IT - Phần mềm, UI/UX Design",TopCV,Ha Noi
Chuyên Viên Tư Vấn Giải Pháp Công Nghệ,CÔNG TY CỔ PHẦN LUKLAK,Thỏa thuận,2 năm,Hà Nội & Hồ Chí Minh (mới),"Tiếng..., B2B, IT - Phần mềm",TopCV,Ha Noi
Artist Frame By Frame (Dự Án Hoạt Hình),CÔNG TY CỔ PHẦN WEEGOON GLOBAL,Thỏa thuận,3 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Nhân Viên Kinh Doanh Phần Mềm,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ TECHPRO,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"IT - P..., Direct Sales, B2B",TopCV,Ho Chi Minh
Nhân Viên Thiết Kế-Graphic Designer Fulltime,CÔNG TY TNHH SIU VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
ERP Consultant – Sales,CÔNG TY CỔ PHẦN GLOBAL TECHNOLOGY SOLUTIONS VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,"Ma..., B2B, IT - Phần mềm",TopCV,Ha Noi
Thiết Kế (In Ấn),CÔNG TY CỔ PHẦN THẨM MỸ OHIO,Thỏa thuận,2 năm,Hà Nội,2 n...,TopCV,Ha Noi
Nhân Viên Thiết Kế Video/Motion Effect Designer,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ GIẢI TRÍ HUTA MEDIA,Thỏa thuận,Dưới 1 năm,Hà Nội,Phá...,TopCV,Ha Noi
Nhân Viên Kinh Doanh Chữ Ký Số,CÔNG TY CỔ PHẦN ICORP,Thỏa thuận,Không yêu cầu,Unknown,"Online Sales, Telesales",TopCV,Unknown
Nhân Viên Motion Effect,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ GIẢI TRÍ HUTA MEDIA,Thỏa thuận,Dưới 1 năm,Hà Nội,Tr...,TopCV,Ha Noi
Chuyên Viên Thiết Kế & Chế Bản Bao Bì,CÔNG TY TNHH DỊCH VỤ VÀ SẢN XUẤT BAO BÌ BIG SUN,Thỏa thuận,2 năm,Hà Nội,In ấn / ...,TopCV,Ha Noi
Nhân Viên QA,CÔNG TY TNHH AMERICA QUARTZ TECHNOLOGY,Thỏa thuận,2 năm,Huế,"QA Engineer, 2 năm kin...",TopCV,Huế
Trưởng Nhóm Thiết Kế - Design Leader,CTY TNHH MEME 3D,Thỏa thuận,5 năm,Hồ Chí Minh (mới),In ấn / ...,TopCV,Ho Chi Minh
Trưởng Nhóm Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,Thỏa thuận,3 năm,Hà Nội,IT...,TopCV,Ha Noi
Nhân Viên Thiết Kế Đồ Họa / Graphic Design,CÔNG TY CỔ PHẦN BMC VIỆT NAM,Thỏa thuận,1 năm,Tây Ninh (mới),Tuổi 22 ...,TopCV,Tây Ninh
Thực Tập Sinh Thiết Kế,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN BHS,Thỏa thuận,Không yêu cầu,Unknown,Bất động...,TopCV,Unknown
Nhân Viên UI/UX Design,CÔNG TY CỔ PHẦN AMF APEX MEKONG FUTURE,Thỏa thuận,2 năm,Đồng Nai (mới),"2 năm ki..., UI/UX Design",TopCV,Đồng Nai
Senior DevOps Engineer (AWS & PostgreSQL),CÔNG TY CỔ PHẦN SYNCSOFT,Thỏa thuận,5 năm,Hà Nội,,TopCV,Ha Noi
Product Manager,"Pro
VIETTEL IDC",Thỏa thuận,2 năm,Hà Nội,IT - Phần m...,TopCV,Ha Noi
Nhân Viên Designer,CÔNG TY TNHH NEBECOM,Thỏa thuận,Dưới 1 năm,Hà Nội,Thương m...,TopCV,Ha Noi
Thiết Kế Đồ Họa - Graphic Designer,CÔNG TY TNHH XNK TM QUỐC TẾ FISH GOLDEN,Thỏa thuận,1 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Graphic Designer,CÔNG TY TNHH HOUSE OF STEEL,Thỏa thuận,1 năm,Hồ Chí Minh (mới),1 năm ki...,TopCV,Ho Chi Minh
Nhân Viên Thiết Kế Graphic Designer,CÔNG TY CỔ PHẦN GENA THÁI BÌNH DƯƠNG,Thỏa thuận,1 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ BÁCH VƯỢNG,Thỏa thuận,1 năm,Hà Nội,Từ 28 tu...,TopCV,Ha Noi
Senior UI/UX,CÔNG TY CỔ PHẦN AUTHENTIC EDUCATION HUB,Thỏa thuận,3 năm,Hà Nội,"IT - Phầ..., UI/UX Design",TopCV,Ha Noi
Chuyên Viên Tư Vấn Giải Pháp CNTT(Presales),CÔNG TY CỔ PHẦN TẬP ĐOÀN TRÍ NAM,Thỏa thuận,2 năm,Hà Nội,"B2C, B2..., Direct Sales, B2G",TopCV,Ha Noi
Process Quality Assurance,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,1 năm,Hà Nội,IT - Phần...,TopCV,Ha Noi
Designer Full-Time,CÔNG TY TNHH CÔNG NGHỆ VÀ GIÁO DỤC 10 GROUP VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,Dưới 1 n...,TopCV,Ha Noi
Senior Designer Lĩnh Vực Mẹ Bé,CÔNG TY TNHH THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU THÁI MỸ,Thỏa thuận,2 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Finance MIS Executive,CÔNG TY CỔ PHẦN ANNE HILL,Thỏa thuận,3 năm,Hồ Chí Minh (mới),IT - ...,TopCV,Ho Chi Minh
Nhân Viên Designer,BC AGENCY,Thỏa thuận,Dưới 1 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Nhân Viên Kinh Doanh Giải Pháp Số Cho Doanh Nghiệp,CÔNG TY CỔ PHẦN TẬP ĐOÀN HVN,Thỏa thuận,Không yêu cầu,Unknown,Online S...,TopCV,Unknown
Infrastructure Engineer,"Pro
TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM",Thỏa thuận,1 năm,Hà Nội,IT - ...,TopCV,Ha Noi
Product Developer (Merchandiser),CÔNG TY TNHH HELINOX,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"May mặc..., Sản xuất",TopCV,Ho Chi Minh
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN TRUYỀN THÔNG NHỊ VÂN,Thỏa thuận,1 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Video Editor 2D Animation (Hoạt Hình Trẻ Em) - TN Từ 15-20 Tr/Tháng - Chuyên Diễn Hoạt & Rig Xương Nhân Vật Hoạt Hình - Media/ Hậu Kỳ (Quay/Dựng Video) - Có Thể Onboard Sau Tết,CÔNG TY CỔ PHẦN ĐẦU TƯ GIÁO DỤC VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC TẾ LANGMASTER,15 - 20 Triệu,Dưới 1 năm,Hà Nội,Mỹ ...,TopCV,Ha Noi
Trưởng Nhóm Telesale Dự Án HRM,IPOS.VN,Thỏa thuận,2 năm,Hà Nội,"Online Sales, Telesales",TopCV,Ha Noi
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN TM & DV ASIATECH VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Nhân Viên Lập Trình Máy Tiện CNC,CÔNG TY TNHH THERM-X SYSTEM VIỆT NAM TECHNOLOGY,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Giờ..., Sản xuất, Thợ tiện",TopCV,Ho Chi Minh
Nhân Viên Lập Trình Máy Phay (CNC),CÔNG TY TNHH THERM-X SYSTEM VIỆT NAM TECHNOLOGY,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Kỹ sư cơ khí, Sản xuất...",TopCV,Ho Chi Minh
Phụ Trách Bộ Phận Tư Vấn Giải Pháp ATTT,"Pro
CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI VÀ PHÁT TRIỂN CÔNG NGHỆ FSI",Thỏa thuận,5 năm,Hà Nội,Nghỉ ...,TopCV,Ha Noi
Project Manager (Tiếng Nhật N2),CÔNG TY CỔ PHẦN NAL VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,IT - Phần m...,TopCV,Ha Noi
Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN KPP,Thỏa thuận,2 năm,Hà Nội,Marketin...,TopCV,Ha Noi
Graphic Designer,CÔNG TY CỔ PHẦN FALCON TECHNOLOGY,Thỏa thuận,1 năm,Hà Nội,"Game, Nghỉ...",TopCV,Ha Noi
Nhân Viên Thiết Kế Đồ Họa ( Ngành Du Lịch ),CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ DU LỊCH MẶT TRỜI ĐỎ,Thỏa thuận,1 năm,Hồ Chí Minh (mới),M...,TopCV,Ho Chi Minh
Systems Engineer,CÔNG TY CỔ PHẦN THANH TOÁN NEO,Thỏa thuận,3 năm,Hồ Chí Minh (mới),"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ho Chi Minh
System Ops & Operator Senior - Hà Nội - TA105,"Pro
NGÂN HÀNG TMCP VIỆT NAM THỊNH VƯỢNG (VPBANK)",Thỏa thuận,Trên 5 năm,Hà Nội,IT - ...,TopCV,Ha Noi
CVCC Mua Sắm Công Nghệ Thông Tin (Thu Nhập Hấp Dẫn) - TA184 - ID1108,"Pro
NGÂN HÀNG TMCP VIỆT NAM THỊNH VƯỢNG (VPBANK)",Thỏa thuận,Trên 5 năm,Hà Nội,,TopCV,Ha Noi
Nhân Viên Designer Part Time,CÔNG TY TNHH MENCARE VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Thiết Kế Đồ Họa (Graphic Design),CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU MAY HẢI ANH,Thỏa thuận,1 năm,Hà Nội,Thiết kế...,TopCV,Ha Noi
Chuyên Viên Tư Vấn Giải Pháp (PreSale),CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Thỏa thuận,3 năm,Hà Nội,"Đại Học tr..., IT Consultant",TopCV,Ha Noi
Trưởng Phòng Hành Trình Khách Hàng Số,CÔNG TY CỔ PHẦN TẬP ĐOÀN BẤT ĐỘNG SẢN MẶT TRỜI,Thỏa thuận,5 năm,Hà Nội,Marketing /...,TopCV,Ha Noi
